"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-08 13:00","2018","04","08","13:00","-0.2","","-0.7","","97","","0.4","","8","","12","","","","100.72","","","","-4","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-08 14:00","2018","04","08","14:00","-0.1","","-0.5","","97","","1.2","","7","","11","","","","100.54","","","","-4","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-08 15:00","2018","04","08","15:00","-0.2","","-0.6","","97","","1.5","","6","","11","","","","100.41","","","","-4","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-08 16:00","2018","04","08","16:00","-0.4","","-0.7","","97","","1.8","","6","","17","","","","100.20","","","","-5","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-08 17:00","2018","04","08","17:00","-0.4","","-0.8","","97","","0.8","","6","","17","","","","100.02","","","","-5","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-08 18:00","2018","04","08","18:00","-0.5","","-0.8","","98","","2.1","","5","","19","","","","99.95","","","","-6","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-08 19:00","2018","04","08","19:00","-0.4","","-0.5","","99","","3.2","","4","","23","","","","99.69","","","","-6","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-08 20:00","2018","04","08","20:00","-0.3","","-0.5","","99","","1.4","","4","","26","","","","99.39","","","","-6","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-08 21:00","2018","04","08","21:00","-0.3","","-0.4","","99","","2.9","","3","","31","","","","99.08","","","","-7","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-08 22:00","2018","04","08","22:00","-0.4","","-0.6","","99","","2.3","","3","","37","","","","98.77","","","","-8","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-08 23:00","2018","04","08","23:00","-0.4","","-0.7","","98","","2.1","","2","","34","","","","98.60","","","","-7","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-09 00:00","2018","04","09","00:00","-0.8","","-1.0","","99","","4.0","","2","","38","","","","98.22","","","","-8","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-09 01:00","2018","04","09","01:00","-0.9","","-1.1","","99","","4.6","","1","","33","","","","98.05","","","","-8","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-09 02:00","2018","04","09","02:00","-0.9","","-1.1","","99","","1.0","","33","","27","","","","98.38","","","","-7","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-09 03:00","2018","04","09","03:00","-1.1","","-1.3","","98","","1.9","","32","","23","","","","98.39","","","","-7","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-09 04:00","2018","04","09","04:00","-1.2","","-1.5","","98","","0.6","","30","","19","","","","98.68","","","","-7","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-09 05:00","2018","04","09","05:00","-1.4","","-2.3","","94","","0.2","","31","","21","","","","98.81","","","","-7","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-09 06:00","2018","04","09","06:00","-1.6","","-2.7","","93","","0.0","","30","","22","","","","99.05","","","","-8","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-09 07:00","2018","04","09","07:00","-1.9","","-3.1","","91","","0.0","","29","","21","","","","99.33","","","","-8","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-09 08:00","2018","04","09","08:00","-1.5","","-3.3","","87","","0.1","","29","","25","","","","99.56","","","","-8","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-09 09:00","2018","04","09","09:00","-1.2","","-3.8","","82","","0.0","","29","","24","","","","99.73","","","","-7","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-09 10:00","2018","04","09","10:00","-1.6","","-4.3","","81","","0.0","","29","","23","","","","99.88","","","","-8","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-09 11:00","2018","04","09","11:00","-0.7","","-4.4","","76","","0.0","","29","","22","","","","99.99","","","","-6","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-09 12:00","2018","04","09","12:00","-0.3","","-5.7","","67","","0.0","","29","","21","","","","100.09","","","","-6","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-09 13:00","2018","04","09","13:00","-0.8","","-7.8","","59","","0.0","","29","","25","","","","100.20","","","","-7","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-09 14:00","2018","04","09","14:00","-1.7","","-8.3","","61","","0.0","","29","","18","","","","100.33","","","","-7","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-09 15:00","2018","04","09","15:00","-1.9","","-10.4","","52","","0.0","","29","","24","","","","100.41","","","","-8","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-09 16:00","2018","04","09","16:00","-0.5","","-10.3","","48","","0.0","","30","","22","","","","100.51","","","","-6","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-09 17:00","2018","04","09","17:00","-1.7","","-11.1","","48","","0.0","","29","","18","","","","100.62","","","","-7","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-09 18:00","2018","04","09","18:00","-2.1","","-9.1","","59","","0.0","","30","","12","","","","100.76","","","","-6","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-09 19:00","2018","04","09","19:00","-3.4","","-9.8","","62","","0.0","","29","","9","","","","100.88","","","","-7","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-09 20:00","2018","04","09","20:00","-4.2","","-9.8","","65","","0.0","","29","","8","","","","101.03","","","","-8","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-09 21:00","2018","04","09","21:00","-5.0","","-9.5","","71","","0.0","","29","","7","","","","101.14","","","","-8","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-09 22:00","2018","04","09","22:00","-5.0","","-9.4","","71","","0.0","","28","","10","","","","101.17","","","","-9","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-09 23:00","2018","04","09","23:00","-4.8","","-9.5","","70","","0.0","","29","","8","","","","101.24","","","","-8","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-10 00:00","2018","04","10","00:00","-4.8","","-8.9","","73","","0.0","","29","","9","","","","101.28","","","","-9","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-10 01:00","2018","04","10","01:00","-4.7","","-8.4","","75","","0.0","","29","","10","","","","101.33","","","","-9","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-10 02:00","2018","04","10","02:00","-5.1","","-8.6","","77","","0.0","","26","","5","","","","101.39","","","","-7","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-10 03:00","2018","04","10","03:00","-5.3","","-8.4","","79","","0.0","","28","","8","","","","101.44","","","","-9","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-10 04:00","2018","04","10","04:00","-5.6","","-8.7","","79","","0.0","","26","","7","","","","101.52","","","","-9","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-10 05:00","2018","04","10","05:00","-5.4","","-8.8","","77","","0.0","","28","","8","","","","101.56","","","","-9","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-10 06:00","2018","04","10","06:00","-4.7","","-8.4","","75","","0.0","","30","","10","","","","101.65","","","","-9","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-10 07:00","2018","04","10","07:00","-2.3","","-7.6","","67","","0.0","","29","","11","","","","101.73","","","","-6","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-10 08:00","2018","04","10","08:00","-0.5","","-6.9","","62","","0.0","","29","","14","","","","101.78","","","","-5","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-10 09:00","2018","04","10","09:00","0.9","","-6.8","","57","","0.0","","29","","13","","","","101.81","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-10 10:00","2018","04","10","10:00","1.9","","-6.8","","52","","0.0","","27","","15","","","","101.86","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-10 11:00","2018","04","10","11:00","2.9","","-6.7","","50","","0.0","","30","","15","","","","101.90","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-10 12:00","2018","04","10","12:00","3.8","","-5.8","","49","","0.0","","27","","14","","","","101.89","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-10 13:00","2018","04","10","13:00","4.2","","-6.4","","46","","0.0","","28","","14","","","","101.85","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-10 14:00","2018","04","10","14:00","5.2","","-6.3","","43","","0.0","","29","","10","","","","101.85","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-10 15:00","2018","04","10","15:00","4.9","","-6.5","","44","","0.0","","25","","12","","","","101.88","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-10 16:00","2018","04","10","16:00","5.1","","-7.0","","41","","0.0","","27","","8","","","","101.91","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-10 17:00","2018","04","10","17:00","2.5","","-3.1","","67","","0.1","","23","","9","","","","101.96","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-10 18:00","2018","04","10","18:00","0.9","","-3.3","","74","","0.0","","24","","11","","","","102.01","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-10 19:00","2018","04","10","19:00","-0.4","","-3.5","","79","","0.0","","24","","9","","","","102.05","","","","-4","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-10 20:00","2018","04","10","20:00","-1.0","","-4.2","","79","","0.0","","26","","7","","","","102.10","","","","-4","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-10 21:00","2018","04","10","21:00","-2.1","","-3.9","","88","","0.0","","26","","3","","","","102.12","","","","-3","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-10 22:00","2018","04","10","22:00","-3.2","","-4.3","","93","","0.1","","29","","3","","","","102.08","","","","-4","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-10 23:00","2018","04","10","23:00","-3.2","","-4.0","","94","","0.0","","28","","4","","","","102.05","","","","-5","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-11 00:00","2018","04","11","00:00","-2.1","","-3.3","","92","","0.0","","22","","6","","","","102.04","","","","-4","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-11 01:00","2018","04","11","01:00","-1.2","","-2.7","","89","","0.0","","22","","7","","","","102.01","","","","-4","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-11 02:00","2018","04","11","02:00","-1.1","","-3.2","","85","","0.0","","24","","4","","","","101.95","","","","-2","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-11 03:00","2018","04","11","03:00","-2.1","","-3.3","","91","","0.0","","28","","3","","","","101.96","","","","-3","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-11 04:00","2018","04","11","04:00","-3.2","","-4.2","","93","","0.0","","23","","3","","","","101.92","","","","-4","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-11 05:00","2018","04","11","05:00","-4.5","","-5.2","","95","","0.0","","28","","2","","","","101.89","","","","-5","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-11 06:00","2018","04","11","06:00","-4.6","","-5.3","","95","","0.0","","30","","4","","","","101.90","","","","-6","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-11 07:00","2018","04","11","07:00","0.3","","-1.4","","89","","0.0","","23","","2","","","","101.89","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-11 08:00","2018","04","11","08:00","2.0","","-1.2","","80","","0.0","","20","","8","","","","101.86","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-11 09:00","2018","04","11","09:00","2.4","","-1.2","","77","","0.0","","18","","12","","","","101.85","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-11 10:00","2018","04","11","10:00","2.1","","-1.7","","76","","0.0","","17","","13","","","","101.84","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-11 11:00","2018","04","11","11:00","1.9","","-1.3","","79","","0.0","","16","","14","","","","101.81","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-11 12:00","2018","04","11","12:00","1.7","","-1.9","","77","","0.0","","14","","12","","","","101.78","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-11 13:00","2018","04","11","13:00","0.9","","-2.1","","80","","0.0","","13","","11","","","","101.81","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-11 14:00","2018","04","11","14:00","1.4","","-2.1","","78","","0.0","","13","","8","","","","101.73","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-11 15:00","2018","04","11","15:00","1.5","","-1.6","","80","","0.0","","12","","10","","","","101.74","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-11 16:00","2018","04","11","16:00","1.3","","-2.4","","76","","0.0","","12","","10","","","","101.78","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-11 17:00","2018","04","11","17:00","1.2","","-2.7","","75","","0.0","","10","","8","","","","101.78","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-11 18:00","2018","04","11","18:00","0.5","","-3.7","","74","","0.0","","10","","10","","","","101.77","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-11 19:00","2018","04","11","19:00","-1.0","","-3.9","","80","","0.0","","4","","4","","","","101.79","","","","-2","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-11 20:00","2018","04","11","20:00","-1.5","","-4.0","","83","","0.0","","4","","2","","","","101.84","","","","-2","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-11 21:00","2018","04","11","21:00","-2.0","","-3.3","","91","","0.0","","35","","2","","","","101.86","","","","-3","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-11 22:00","2018","04","11","22:00","-2.6","","-3.6","","93","","0.0","","33","","4","","","","101.85","","","","-4","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-11 23:00","2018","04","11","23:00","-2.3","","-3.2","","93","","0.0","","34","","6","","","","101.84","","","","-5","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-12 00:00","2018","04","12","00:00","-2.3","","-3.1","","94","","0.0","","34","","6","","","","101.85","","","","-5","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-12 01:00","2018","04","12","01:00","-2.8","","-3.4","","95","","0.0","","34","","6","","","","101.78","","","","-5","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-12 02:00","2018","04","12","02:00","-3.3","","-3.9","","95","","0.0","","0","","1","","","","101.75","","","","-4","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-12 03:00","2018","04","12","03:00","-4.1","","-4.6","","97","","0.0","","11","","3","","","","101.74","","","","-5","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-12 04:00","2018","04","12","04:00","-5.0","","-5.5","","96","","0.0","","36","","6","","","","101.71","","","","-8","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-12 05:00","2018","04","12","05:00","-5.3","","-5.9","","96","","0.0","","36","","8","","","","101.70","","","","-9","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-12 06:00","2018","04","12","06:00","-4.4","","-5.2","","94","","0.0","","35","","7","","","","101.67","","","","-8","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-12 07:00","2018","04","12","07:00","-1.7","","-3.3","","89","","0.0","","3","","4","","","","101.73","","","","-3","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-12 08:00","2018","04","12","08:00","-0.1","","-3.0","","81","","0.0","","9","","5","","","","101.76","","","","-2","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-12 09:00","2018","04","12","09:00","1.4","","-3.6","","69","","0.0","","10","","9","","","","101.77","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-12 10:00","2018","04","12","10:00","0.5","","-2.4","","81","","0.0","","13","","9","","","","101.76","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-12 11:00","2018","04","12","11:00","1.6","","-1.8","","78","","0.0","","16","","8","","","","101.76","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-12 12:00","2018","04","12","12:00","1.4","","-2.1","","78","","0.0","","15","","11","","","","101.75","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-12 13:00","2018","04","12","13:00","1.2","","-1.9","","80","","0.0","","16","","9","","","","101.72","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-12 14:00","2018","04","12","14:00","1.8","","-1.9","","76","","0.0","","18","","10","","","","101.69","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-12 15:00","2018","04","12","15:00","0.6","","-1.2","","88","","0.0","","16","","10","","","","101.70","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-12 16:00","2018","04","12","16:00","0.2","","-2.2","","84","","0.0","","21","","9","","","","101.73","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-12 17:00","2018","04","12","17:00","0.0","","-2.2","","85","","0.0","","22","","11","","","","101.78","","","","-4","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-12 18:00","2018","04","12","18:00","-0.1","","-1.3","","92","","0.0","","21","","7","","","","101.81","","","","-3","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-12 19:00","2018","04","12","19:00","-0.9","","-1.8","","94","","0.0","","21","","4","","","","101.82","","","","-2","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-12 20:00","2018","04","12","20:00","-0.2","","-1.7","","90","","0.0","","23","","7","","","","101.91","","","","-3","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-12 21:00","2018","04","12","21:00","-0.6","","-1.9","","91","","0.0","","25","","5","","","","101.94","","","","-2","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-12 22:00","2018","04","12","22:00","-1.0","","-2.0","","93","","0.0","","25","","2","","","","101.90","","","","-2","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-12 23:00","2018","04","12","23:00","-1.1","","-1.8","","95","","0.0","","25","","4","","","","101.91","","","","-2","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-13 00:00","2018","04","13","00:00","-1.4","","-2.0","","96","","0.0","","25","","4","","","","101.94","","","","-3","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-13 01:00","2018","04","13","01:00","-1.7","","-2.1","","97","","0.0","","25","","5","","","","101.94","","","","-4","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-13 02:00","2018","04","13","02:00","-0.6","","-1.3","","95","","0.0","","25","","7","","","","101.92","","","","-3","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-13 03:00","2018","04","13","03:00","-0.3","","-1.0","","95","","0.0","","24","","6","","","","101.86","","","","-2","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-13 04:00","2018","04","13","04:00","0.3","","-0.4","","95","","0.0","","23","","6","","","","101.79","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-13 05:00","2018","04","13","05:00","0.6","","-0.2","","95","","0.0","","23","","8","","","","101.82","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-13 06:00","2018","04","13","06:00","1.0","","-0.1","","93","","0.0","","20","","15","","","","101.69","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-13 07:00","2018","04","13","07:00","1.2","","-0.4","","89","","0.0","","18","","20","","","","101.61","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-13 08:00","2018","04","13","08:00","1.4","","-0.6","","87","","0.0","","18","","23","","","","101.51","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-13 09:00","2018","04","13","09:00","1.7","","-1.2","","81","","0.0","","19","","22","","","","101.50","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-13 10:00","2018","04","13","10:00","0.2","","-0.2","","97","","0.0","","17","","27","","","","101.42","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-13 11:00","2018","04","13","11:00","0.0","","-0.2","","99","","2.8","","16","","33","","","","101.23","","","","-7","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-13 12:00","2018","04","13","12:00","0.1","","-0.1","","99","","3.3","","15","","31","","","","101.02","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-13 13:00","2018","04","13","13:00","0.4","","0.2","","99","","3.7","","15","","31","","","","100.75","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-13 14:00","2018","04","13","14:00","1.5","","1.4","","99","","1.4","","17","","29","","","","100.53","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-13 15:00","2018","04","13","15:00","3.0","","2.8","","99","","0.6","","21","","13","","","","100.40","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-13 16:00","2018","04","13","16:00","4.4","","4.1","","98","","0.0","","26","","8","","","","100.42","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-13 17:00","2018","04","13","17:00","5.6","","5.3","","98","","0.0","","26","","8","","","","100.47","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-13 18:00","2018","04","13","18:00","5.0","","4.5","","97","","0.0","","28","","10","","","","100.58","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-13 19:00","2018","04","13","19:00","3.1","","2.3","","95","","0.0","","31","","8","","","","100.73","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-13 20:00","2018","04","13","20:00","1.5","","0.8","","95","","0.0","","26","","5","","","","100.81","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-13 21:00","2018","04","13","21:00","0.4","","-0.2","","96","","0.0","","22","","6","","","","100.94","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-13 22:00","2018","04","13","22:00","0.2","","-0.2","","97","","0.0","","28","","6","","","","100.99","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-13 23:00","2018","04","13","23:00","-0.2","","-0.5","","98","","0.0","","27","","4","","","","101.01","","","","-1","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-14 00:00","2018","04","14","00:00","0.0","","-0.3","","98","","0.0","","26","","7","","","","101.06","","","","-2","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-14 01:00","2018","04","14","01:00","0.6","","0.3","","98","","0.0","","27","","7","","","","101.08","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-14 02:00","2018","04","14","02:00","0.3","","-0.1","","98","","0.0","","27","","5","","","","101.03","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-14 03:00","2018","04","14","03:00","0.3","","0.0","","98","","0.0","","27","","5","","","","100.95","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-14 04:00","2018","04","14","04:00","1.1","","0.8","","98","","0.0","","26","","5","","","","100.97","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-14 05:00","2018","04","14","05:00","1.2","","0.8","","97","","0.0","","26","","4","","","","100.90","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-14 06:00","2018","04","14","06:00","1.4","","1.0","","98","","0.0","","25","","3","","","","100.89","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-14 07:00","2018","04","14","07:00","1.8","","1.3","","97","","0.0","","25","","5","","","","100.90","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-14 08:00","2018","04","14","08:00","2.9","","2.2","","95","","0.3","","25","","9","","","","100.85","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-14 09:00","2018","04","14","09:00","3.2","","2.6","","96","","0.1","","25","","8","","","","100.77","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-14 10:00","2018","04","14","10:00","3.4","","2.9","","97","","0.4","","24","","6","","","","100.71","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-14 11:00","2018","04","14","11:00","4.3","","3.2","","93","","0.3","","27","","11","","","","100.68","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-14 12:00","2018","04","14","12:00","3.9","","1.3","","83","","0.0","","29","","8","","","","100.63","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-14 13:00","2018","04","14","13:00","2.8","","-1.6","","73","","0.0","","31","","9","","","","100.70","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-14 14:00","2018","04","14","14:00","1.7","","-6.1","","56","","0.0","","32","","20","","","","100.77","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-14 15:00","2018","04","14","15:00","0.7","","-9.7","","45","","0.0","","33","","30","","","","100.87","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-14 16:00","2018","04","14","16:00","0.8","","-9.7","","46","","0.0","","32","","17","","","","101.03","","","","","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-14 17:00","2018","04","14","17:00","-0.7","","-11.1","","45","","0.0","","33","","20","","","","101.22","","","","-6","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-14 18:00","2018","04","14","18:00","-2.3","","-12.1","","47","","0.0","","33","","19","","","","101.40","","","","-8","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-14 19:00","2018","04","14","19:00","-2.6","","-11.6","","50","","0.0","","31","","14","","","","101.59","","","","-7","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-14 20:00","2018","04","14","20:00","-2.7","","-12.8","","46","","0.1","","32","","19","","","","101.72","","","","-8","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-14 21:00","2018","04","14","21:00","-3.3","","-11.1","","55","","0.0","","34","","12","","","","101.86","","","","-8","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-14 22:00","2018","04","14","22:00","-3.6","","-11.6","","54","","0.0","","33","","23","","","","101.86","","","","-10","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-14 23:00","2018","04","14","23:00","-3.7","","-10.6","","59","","0.0","","32","","18","","","","101.94","","","","-10","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-15 00:00","2018","04","15","00:00","-3.6","","-9.8","","62","","0.0","","31","","14","","","","102.04","","","","-9","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-15 01:00","2018","04","15","01:00","-3.9","","-9.1","","67","","0.0","","32","","16","","","","102.09","","","","-9","","NA"
"-59.97","45.92","LOUISBOURG","8203163","2018-04-15 02:00","2018","04","15","02:00","-3.9","","-10.1","","62","","0.0","","32","","11","","","","102.15","","","","-8","","NA"
